CustID,EducDeg,MonthSal,GeoLivArea,Children,CustMonVal,ClaimsRate,PremMotor,PremHousehold,PremHealth,PremLife,PremWork,Age,FirstPolAge,PremTotal
5104.0,1,2740.0,4.0,1.0,546.55,0.13,480.2,88.35,83.35,5.89,2.89,52.0,15.0,660.68
5105.0,2,2322.0,4.0,1.0,-25.0,1.0,489.98,128.35,71.79,6.0,23.56,51.0,13.0,719.68
5106.0,3,3854.0,4.0,0.0,102.47,0.84,127.47,222.25,356.4,40.34,43.34,67.0,32.0,789.8000000000001
5107.0,3,1940.0,4.0,1.0,358.96,0.48,332.84,200.05,125.58,51.12,22.45,41.0,8.0,732.0400000000001
5108.0,3,2564.0,3.0,1.0,417.43,0.14,511.43,-65.0,71.68,-2.0,4.090000000000001,53.0,18.0,520.2
5109.0,3,1244.0,2.0,1.0,373.53,0.25,410.3,-50.0,102.02,33.45,38.23,30.0,9.0,534.0
5110.0,3,4053.0,4.0,0.0,-12.33,0.98,278.94,117.8,243.6,12.67,37.23,74.0,44.0,690.24
5111.0,1,1627.0,2.0,1.0,133.14,0.86,32.45,654.0,128.58,158.14,150.03,21.0,-18.0,1123.2
5112.0,1,832.0,1.0,1.0,28.79,0.94,137.25,485.1,245.38,11.78,65.57,22.0,-6.0,945.0799999999999
5113.0,4,992.0,1.0,1.0,497.54,0.3,318.95,196.7,228.82,-7.0,13.89,27.0,-9.0,751.36
5114.0,1,964.0,4.0,1.0,-89.68,1.1,168.03,29.45,311.17,64.68,45.12,26.0,-7.0,618.4499999999999
5115.0,3,3438.0,4.0,0.0,-39.89,1.02,250.16,323.4,241.49,15.78,0.89,64.0,29.0,831.7199999999999
5116.0,3,2472.0,3.0,1.0,-24.11,1.0,467.42,59.45,125.8,5.0,0.89,43.0,17.0,658.56
5117.0,1,3030.0,4.0,0.0,-61.45,1.05,238.6,167.8,203.15,49.12,85.57,64.0,30.0,744.24
5118.0,3,2527.0,4.0,1.0,819.7,0.26,180.7,664.0,130.69,122.58,51.23,43.0,13.0,1149.2
5119.0,3,876.0,3.0,1.0,423.21,0.44,194.48,278.4,264.05,41.12,24.67,39.0,11.0,802.72
5120.0,2,2167.0,3.0,1.0,389.62,0.5,201.37,281.15,219.93,74.68,58.79,36.0,1.0,835.9200000000001
5121.0,2,2412.0,4.0,1.0,434.87,0.24,468.42,-0.55,112.02,18.78,8.0,42.0,17.0,606.67
5122.0,2,1008.0,4.0,1.0,774.16,0.42,37.45,980.75,171.81,109.91,71.68,18.0,-10.0,1371.6000000000001
5123.0,2,2913.0,4.0,1.0,216.49,0.71,331.84,280.05,120.8,51.12,39.23,63.0,35.0,823.04
5124.0,2,1375.0,1.0,1.0,-202.12,1.34,237.6,-70.0,253.38,62.9,37.12,34.0,-5.0,521.0
5125.0,3,3079.0,3.0,1.0,354.96,0.54,403.41,290.05,94.24,23.45,9.78,53.0,20.0,820.9300000000001
5126.0,3,3620.0,2.0,1.0,496.1,0.14,485.87,29.45,64.68,8.89,14.67,63.0,42.0,603.56
5127.0,1,1622.0,1.0,1.0,-139.8,1.1,31.23,657.9,165.81,114.8,124.58,17.0,-9.0,1094.32
5128.0,1,2186.0,3.0,0.0,2.34,0.97,205.04,251.15,243.49,33.45,60.79,44.0,15.0,793.9200000000001
5130.0,2,1235.0,4.0,0.0,111.47,0.87,110.91,590.1,119.91,136.47,125.69,25.0,2.0,1083.08
5131.0,3,2233.0,3.0,1.0,32.92,0.89,206.15,-55.0,294.61,59.01,38.23,35.0,13.0,543.0
5132.0,3,2875.0,4.0,1.0,382.3,0.33,407.3,29.45,145.14,6.0,20.67,47.0,22.0,608.56
5133.0,2,901.0,4.0,1.0,41.68,0.96,120.69,1154.1,81.35,103.13,54.01,20.0,-13.0,1513.28
5134.0,3,3668.0,3.0,0.0,14.34,0.94,148.14,151.15,312.17,39.34,51.12,77.0,39.0,701.9200000000001
5135.0,3,2066.0,4.0,1.0,318.29,0.42,352.4,3.9,211.15,6.78,15.89,33.0,-8.0,590.1199999999999
5136.0,2,2182.0,1.0,1.0,667.46,0.2,201.15,338.95,169.7,83.46,68.9,40.0,18.0,862.16
5137.0,1,375.0,1.0,1.0,945.84,0.26,190.26,909.05,87.46,87.46,41.01,19.0,-18.0,1315.24
5138.0,3,1590.0,4.0,1.0,513.2,0.28,336.62,192.8,158.03,8.78,51.01,39.0,6.0,747.24
5139.0,2,4202.0,4.0,0.0,126.25,0.78,171.81,107.8,289.72,20.56,87.35,78.0,56.0,677.24
5140.0,3,1815.0,1.0,1.0,7.67,0.96,280.83,182.8,272.94,12.89,19.78,31.0,3.0,769.2399999999999
5141.0,2,1453.0,3.0,1.0,31.9,0.94,76.46,428.4,222.82,116.8,97.24,23.0,-4.0,941.7199999999999
5142.0,3,3526.0,3.0,0.0,-47.56,1.03,282.72,344.5,214.93,6.0,16.56,73.0,49.0,864.71
5143.0,3,2725.0,3.0,0.0,-27.78,1.0,488.76,5.0,76.46,3.89,3.89,46.0,22.0,578.0
5144.0,3,2058.0,2.0,1.0,-43.0,1.03,534.1,104.45,56.01,-6.0,12.0,44.0,12.0,700.5600000000001
5145.0,4,2346.0,4.0,0.0,96.01,0.83,475.98,123.9,92.35,5.0,2.89,35.0,2.0,700.12
5146.0,1,3579.0,1.0,0.0,-209.58,1.32,79.35,3.9,171.92,128.47,188.48,70.0,36.0,572.12
5147.0,1,843.0,4.0,1.0,-247.04,1.25,104.13,343.95,204.04,91.35,130.69,17.0,-8.0,874.1600000000001
5148.0,2,3077.0,4.0,1.0,473.67,0.22,390.63,106.7,118.8,34.34,-11.0,62.0,36.0,639.47
5149.0,1,1744.0,4.0,1.0,-136.02,1.13,65.68,280.05,164.03,176.7,139.58,18.0,-22.0,826.0400000000001
5150.0,3,500.0,4.0,1.0,-132.68,1.16,197.26,87.8,147.36,195.48,31.34,26.0,-13.0,659.24
5151.0,3,1705.0,1.0,1.0,303.4,0.51,331.73,98.9,220.93,18.67,-1.11,26.0,1.0,669.1199999999999
5152.0,3,3943.0,4.0,0.0,233.16,0.59,283.83,43.35,270.05,3.89,29.56,76.0,45.0,630.68
5153.0,3,2772.0,4.0,0.0,358.96,0.44,369.29,88.9,171.81,14.67,45.34,68.0,38.0,690.01
5154.0,3,1607.0,4.0,1.0,535.1,0.24,353.29,172.25,129.47,45.23,34.56,32.0,-7.0,734.8
5155.0,3,3801.0,2.0,0.0,16.34,0.92,246.49,197.25,217.33,41.34,28.67,74.0,51.0,731.08
5156.0,2,3166.0,1.0,1.0,460.87,0.36,272.94,191.15,178.81,97.24,21.78,55.0,18.0,761.9200000000001
5157.0,1,2294.0,4.0,1.0,270.05,0.65,190.59,295.05,242.38,68.79,39.23,39.0,3.0,836.04
5158.0,3,3217.0,4.0,1.0,267.17,0.53,315.95,40.0,220.93,32.45,8.67,60.0,41.0,618.0
5159.0,3,3213.6,1.0,1.0,52.57,0.91,231.6,381.75,195.48,20.56,57.01,60.0,28.799999999999955,886.4
5160.0,3,2299.0,4.0,1.0,415.52,0.35,325.84,108.9,229.82,5.78,3.78,35.0,8.0,674.1199999999999
5161.0,3,2127.0,1.0,1.0,72.34,0.86,468.31,99.45,116.91,0.89,-3.0,29.0,8.0,682.56
5162.0,3,4679.0,4.0,0.0,6.45,0.95,301.28,4.45,221.93,31.45,32.34,75.0,52.0,591.45
5163.0,3,3548.0,2.0,0.0,326.51,0.43,243.6,42.8,189.48,107.91,33.56,58.0,20.0,617.3499999999999
5164.0,3,1075.0,4.0,1.0,302.62,0.53,370.96,113.9,150.14,14.67,43.34,22.0,-4.0,693.01
5165.0,2,3812.0,1.0,0.0,14.23,0.95,262.05,222.25,220.93,39.23,39.45,69.0,35.0,783.9100000000001
5166.0,2,4290.0,1.0,0.0,206.71,0.72,288.72,299.5,121.58,67.79,56.01,71.0,41.0,833.6
5167.0,3,3007.0,1.0,1.0,-8.44,0.98,428.19,128.35,130.58,9.89,6.67,64.0,45.0,703.68
5168.0,3,2234.0,2.0,1.0,311.95,0.66,290.72,491.75,140.25,23.45,46.23,47.0,14.0,992.4000000000001
5169.0,2,2761.0,4.0,1.0,505.2,0.29,391.85,167.8,155.03,13.78,15.67,46.0,16.0,744.13
5170.0,2,923.0,4.0,1.0,133.37,0.77,55.12,112.25,212.15,46.12,264.27,18.0,-8.0,689.91
5171.0,3,2074.0,1.0,1.0,98.58,0.82,249.16,117.8,266.16,44.23,5.78,29.0,1.0,683.13
5172.0,3,2381.0,1.0,1.0,139.14,0.77,363.29,152.25,137.47,11.89,57.01,51.0,11.0,721.91
5173.0,2,3652.0,4.0,0.0,339.95,0.6,193.48,398.4,276.83,21.67,33.45,72.0,43.0,923.83
5174.0,1,3049.0,2.0,0.0,569.9,0.39,72.79,490.1,303.39,-2.0,108.8,69.0,43.0,973.0799999999999
5175.0,2,2445.0,4.0,1.0,660.9,0.19,384.85,329.5,53.9,23.45,51.9,56.0,22.0,843.6
5176.0,2,3931.0,4.0,0.0,191.93,0.74,276.94,265.6,195.48,60.01,34.45,75.0,46.0,832.48
5177.0,3,2304.0,1.0,1.0,40.57,0.89,484.76,68.9,64.79,-1.11,5.78,48.0,6.0,623.1199999999999
5178.0,3,2589.0,3.0,1.0,-31.0,1.01,562.44,4.45,15.67,4.512,6.0,54.0,32.0,593.072
5179.0,1,3335.0,1.0,1.0,115.81,0.77,314.06,48.35,168.7,35.34,57.12,57.0,32.0,623.57
5180.0,3,2683.0,1.0,1.0,-143.33,1.23,503.54,-70.0,67.79,10.89,10.78,56.0,19.0,523.0
5181.0,4,2335.0,4.0,1.0,401.08,0.32,439.86,24.45,148.36,8.89,4.89,43.0,7.0,626.45
5182.0,3,2274.0,3.0,1.0,-90.89,1.13,458.42,-60.0,109.8,12.89,5.89,41.0,7.0,527.0
5183.0,1,718.0,1.0,0.0,261.38,0.65,43.23,300.05,195.26,172.7,115.8,23.0,-19.0,827.04
5184.0,2,826.0,4.0,1.0,-63.34,1.05,100.24,156.7,398.41,38.34,6.67,31.0,0.0,700.36
5185.0,3,4363.0,4.0,0.0,38.12,0.92,239.49,261.15,265.16,18.78,44.34,74.0,33.0,828.92
5186.0,3,2549.0,1.0,1.0,440.64,0.3,409.41,73.9,130.69,30.45,17.67,54.0,32.0,662.12
5187.0,3,3285.0,1.0,1.0,422.98,0.54,230.6,500.1,182.7,52.12,15.56,63.0,40.0,981.08
5188.0,3,2495.0,1.0,1.0,-142.0,1.22,524.21,-55.0,53.01,7.0,14.78,55.0,19.0,544.0
5189.0,3,1050.0,4.0,1.0,-25.0,1.0,425.19,28.35,89.24,32.45,23.45,25.0,-10.0,598.6800000000001
5190.0,3,3074.0,2.0,1.0,-33.78,1.01,366.96,104.45,155.25,19.56,28.34,62.0,35.0,674.56
5191.0,3,2772.0,1.0,0.0,-25.0,1.0,326.84,216.15,164.03,45.23,13.67,48.59999999999991,15.799999999999955,765.92
5192.0,1,3037.0,4.0,1.0,192.4,0.58,272.72,-30.55,199.15,36.23,42.01,51.0,16.0,519.5600000000001
5193.0,3,3027.0,4.0,1.0,-19.11,0.99,289.61,310.05,155.25,58.01,52.12,63.0,34.0,865.0400000000001
5194.0,3,2693.0,1.0,1.0,445.75,0.39,251.38,201.7,252.27,22.67,40.34,50.0,19.0,768.36
5195.0,3,3335.0,2.0,1.0,257.83,0.63,211.04,206.7,281.83,-5.0,76.79,60.0,23.0,771.3599999999999
5196.0,2,2132.0,1.0,0.0,305.84,0.49,330.84,77.8,130.47,71.68,35.56,58.0,18.0,646.3499999999999
5197.0,3,1761.0,4.0,1.0,598.77,0.2,420.3,212.25,136.47,5.89,2.89,26.0,-7.0,777.8
5198.0,3,3742.0,3.0,1.0,-25.0,1.0,474.09,18.9,80.35,5.89,5.89,73.0,40.0,585.1199999999999
5199.0,4,3167.0,3.0,1.0,469.1,0.15,542.99,-20.0,44.12,8.89,4.0,63.0,33.0,580.0
5200.0,1,460.0,3.0,1.0,670.7,0.38,34.34,695.7,89.35,118.91,191.37,17.0,-6.0,1129.67
5201.0,2,3828.0,4.0,0.0,144.59,0.8,187.37,317.85,289.61,17.78,22.67,71.0,29.0,835.28
5202.0,2,1195.0,4.0,1.0,291.39,0.6,367.18,280.6,101.02,21.56,29.23,27.0,-10.0,799.5899999999999
5203.0,3,1381.0,4.0,1.0,143.58,0.76,104.13,147.8,301.5,76.46,83.35,33.0,-5.0,713.2400000000001
5204.0,2,863.0,4.0,1.0,354.74,0.54,43.12,315.05,139.25,214.93,121.69,19.0,-16.0,834.04
5205.0,2,1478.0,4.0,1.0,88.69,0.85,113.69,205.6,251.27,65.9,110.02,28.0,-8.0,746.4799999999999
5206.0,3,1581.0,1.0,1.0,373.08,0.48,178.7,245.05,236.6,66.68,41.01,23.0,1.0,768.04
5207.0,3,3871.0,2.0,0.0,-10.11,0.98,244.27,423.4,162.92,55.01,40.12,69.0,40.0,925.7199999999999
5208.0,3,2379.0,2.0,1.0,492.54,0.24,512.54,75.0,81.57,5.0,9.0,54.0,30.0,683.1099999999999
5209.0,2,1842.0,2.0,1.0,304.96,0.5,227.71,102.25,208.26,67.68,49.9,54.0,25.0,655.8000000000001
5210.0,2,2648.0,4.0,1.0,449.87,0.25,461.2,73.9,80.35,10.78,2.89,48.0,9.0,629.12
5211.0,2,2896.0,4.0,1.0,501.32,0.19,512.54,57.8,49.23,13.78,16.89,51.0,10.0,650.2399999999999
5213.0,2,1737.0,1.0,1.0,6.56,0.95,347.62,116.7,196.48,24.67,6.89,35.0,4.0,692.3599999999999
5214.0,3,4101.0,2.0,1.0,345.96,0.49,354.4,143.35,190.59,16.56,26.67,75.0,34.0,731.5699999999999
5215.0,2,3533.0,3.0,1.0,267.39,0.68,171.92,431.75,88.24,139.36,89.13,65.0,45.0,920.4
5216.0,1,1277.0,1.0,0.0,366.62,0.48,49.01,192.25,267.16,46.12,199.37,22.0,-6.0,753.91
5217.0,3,2464.0,1.0,1.0,659.01,0.19,427.19,270.6,86.46,35.45,21.67,44.0,6.0,841.37
5218.0,3,3112.0,1.0,0.0,336.39,0.59,261.16,325.05,196.37,36.34,54.12,68.0,42.0,873.0400000000001
5219.0,3,1034.0,4.0,1.0,151.81,0.76,120.8,167.25,383.74,12.78,43.23,28.0,4.0,727.8
5220.0,2,2926.0,4.0,1.0,-43.89,1.03,495.87,58.9,68.79,17.78,-1.11,51.0,12.0,640.2299999999999
5221.0,2,660.0,1.0,1.0,306.95,0.65,68.68,446.2,167.81,140.47,122.8,19.0,-14.0,945.96
5222.0,1,374.0,4.0,1.0,665.35,0.41,52.12,741.25,196.26,40.12,143.14,17.0,-16.0,1172.8899999999999
5223.0,3,3448.0,4.0,0.0,63.35,0.87,269.83,88.35,197.37,17.78,89.35,66.0,43.0,662.68
5224.0,1,1368.0,4.0,1.0,979.97,0.12,174.59,706.8,132.47,41.23,82.35,25.0,-16.0,1137.4399999999998
5225.0,3,3704.0,2.0,1.0,173.69,0.73,371.96,163.35,157.03,7.0,42.34,61.0,33.0,741.68
5226.0,2,1405.0,3.0,1.0,40.9,0.91,240.49,138.35,210.04,52.01,65.9,30.0,-7.0,706.79
5227.0,2,2883.0,2.0,1.0,497.65,0.42,139.25,383.4,265.94,75.57,29.56,61.0,21.0,893.7199999999998
5228.0,3,3731.0,4.0,0.0,76.14,0.84,308.06,62.8,176.59,38.34,31.45,73.0,46.0,617.2400000000001
5229.0,3,1225.0,1.0,1.0,721.47,0.29,228.82,579.55,199.37,-7.0,47.9,29.0,10.0,1048.6399999999999
5230.0,2,1000.0,1.0,1.0,173.15,0.78,109.02,348.4,187.59,150.25,90.46,19.0,-21.0,885.72
5231.0,2,3533.0,3.0,1.0,-40.56,1.02,367.07,118.35,143.47,42.34,15.56,62.0,35.0,686.79
5232.0,3,2667.0,3.0,1.0,471.54,0.19,501.54,34.45,67.68,-5.0,15.89,47.0,17.0,614.5600000000001
5233.0,1,3090.0,3.0,1.0,78.35,0.91,214.15,639.0,147.25,7.78,103.02,62.0,38.0,1111.2
5234.0,3,1754.0,1.0,1.0,-29.22,1.01,492.76,79.45,75.46,2.178,-2.11,40.0,3.0,647.738
5235.0,2,3652.0,4.0,1.0,119.58,0.8,474.09,167.25,56.01,22.67,8.78,60.0,25.0,728.7999999999998
5236.0,1,3133.0,4.0,0.0,-29.0,1.01,502.65,24.45,64.68,4.89,4.0,55.0,24.0,600.67
5237.0,3,2994.0,4.0,1.0,-92.22,1.12,545.99,-30.0,40.12,5.0,-6.11,57.0,34.0,555.0
5238.0,4,1374.0,4.0,1.0,-37.89,1.02,509.65,70.0,72.57,12.89,2.89,23.0,-9.0,668.0
5239.0,3,2397.0,3.0,1.0,32.0,0.91,520.1,65.0,51.01,4.0,8.0,51.0,29.0,648.11
5240.0,3,1858.0,3.0,1.0,279.61,0.54,179.59,102.25,229.6,10.67,135.69,41.0,17.0,657.8
5241.0,3,3327.0,3.0,1.0,682.58,0.2,287.72,362.85,175.7,41.23,15.78,57.0,37.0,883.28
5242.0,2,2208.0,4.0,1.0,-48.56,1.03,176.59,121.7,307.39,45.12,23.56,34.0,0.0,674.36
5243.0,3,1516.0,4.0,1.0,412.19,0.31,371.07,44.45,172.92,21.67,26.45,27.0,-13.0,636.56
5244.0,1,1598.0,1.0,1.0,211.49,0.75,236.49,456.2,169.7,58.79,13.78,45.0,19.0,934.96
5245.0,3,3084.0,1.0,0.0,34.46,0.9,314.95,53.9,174.59,59.9,-0.22,55.0,21.0,603.1199999999999
5246.0,1,1945.0,1.0,1.0,-53.78,1.05,258.16,28.9,226.82,35.23,64.01,33.0,2.0,613.12
5247.0,2,4019.0,4.0,0.0,510.76,0.43,186.48,427.85,242.38,46.01,32.56,73.0,46.0,935.28
5248.0,3,2024.0,3.0,1.0,8.12,0.95,249.49,73.35,265.05,40.23,16.56,32.0,7.0,644.6800000000001
5249.0,3,1167.0,3.0,1.0,418.98,0.5,115.91,377.3,292.61,66.68,27.45,24.0,-7.0,879.95
5250.0,4,3514.0,1.0,0.0,21.34,0.94,148.36,258.95,318.06,32.45,46.34,71.0,47.0,804.1600000000001
5251.0,3,2538.0,4.0,1.0,-27.22,1.0,502.76,54.45,75.46,-1.11,8.0,50.0,23.0,639.5600000000001
5252.0,3,4205.0,3.0,1.0,-96.45,1.12,442.64,-20.0,113.91,6.0,31.45,80.0,40.0,574.0
5253.0,3,3076.0,4.0,0.0,421.31,0.27,432.75,24.45,124.8,19.67,10.89,59.0,18.0,612.56
5254.0,3,1822.0,1.0,1.0,35.26,0.89,131.36,-35.55,253.27,134.58,64.9,26.0,-3.0,548.5600000000001
5255.0,3,4144.0,1.0,0.0,357.18,0.46,382.96,123.9,157.14,40.34,0.78,75.0,37.0,705.12
5256.0,3,2027.0,3.0,1.0,-10.22,0.97,473.09,3.9,89.35,3.89,10.89,39.0,9.0,581.1199999999999
5257.0,2,3730.0,2.0,1.0,201.38,0.72,291.61,245.05,142.47,53.12,71.79,60.0,36.0,804.0400000000001
5258.0,1,582.0,4.0,1.0,-56.89,1.05,79.57,87.8,264.05,101.24,119.69,19.0,-21.0,652.3499999999999
5259.0,3,1343.0,3.0,1.0,590.46,0.18,402.52,210.05,122.58,12.89,2.89,39.0,14.0,750.93
5260.0,2,1365.0,2.0,1.0,595.66,0.44,61.79,649.0,246.49,93.13,64.79,21.0,1.0,1115.1999999999998
5261.0,2,4323.0,1.0,1.0,706.25,0.22,198.37,421.75,196.37,2.89,114.02,68.0,37.0,933.4
5262.0,1,3881.0,1.0,0.0,644.8,0.35,202.15,583.45,135.47,110.8,5.0,66.0,39.0,1036.8700000000001
5263.0,3,4014.0,1.0,0.0,64.68,0.86,336.84,69.45,221.82,20.67,-0.22,68.0,33.0,648.5599999999998
5264.0,2,3333.0,3.0,0.0,140.81,0.83,165.81,480.65,163.81,48.23,100.02,67.0,45.0,958.52
5265.0,3,1148.0,1.0,1.0,-47.56,1.03,58.9,254.5,247.27,81.46,139.47,24.0,-14.0,781.6
5266.0,3,874.0,1.0,1.0,795.5,0.18,186.48,529.0,91.24,105.02,91.46,26.0,-2.0,1003.2
5267.0,2,1942.0,4.0,1.0,743.03,0.3,90.13,658.45,303.28,27.45,19.45,27.0,1.0,1098.7600000000002
5268.0,3,3019.0,4.0,1.0,199.83,0.69,332.95,156.15,158.14,11.89,56.79,58.0,26.0,715.92
5269.0,3,2926.0,3.0,0.0,44.45,0.9,451.64,69.45,125.8,16.78,22.78,56.0,30.0,686.4499999999999
5270.0,3,2959.0,4.0,1.0,-45.1,1.03,421.97,13.35,109.91,13.67,19.78,60.0,37.0,578.68
5271.0,3,3105.0,1.0,0.0,-173.14,1.15,148.14,535.65,183.59,102.13,46.01,66.0,41.0,1015.52
5272.0,1,2774.0,4.0,1.0,394.2,0.41,289.61,175.6,155.03,46.12,46.01,65.0,41.0,712.37
5273.0,3,3178.0,4.0,0.0,458.66,0.3,398.74,121.7,154.14,18.78,-6.0,74.0,46.0,687.36
5274.0,2,1957.0,2.0,1.0,655.45,0.14,396.52,231.7,111.91,10.89,41.34,42.0,9.0,792.36
5275.0,3,3346.0,4.0,0.0,321.53,0.36,444.64,-50.0,131.47,1.89,12.0,73.0,45.0,540.0
5276.0,2,1457.0,1.0,1.0,-27.88,1.0,226.93,87.25,152.03,89.46,90.13,31.0,2.0,645.8000000000001
5277.0,2,885.0,1.0,0.0,-135.02,1.11,139.36,530.1,172.81,66.79,110.02,20.0,2.0,1019.0799999999999
5278.0,3,2153.0,4.0,1.0,110.03,0.8,419.3,117.25,125.8,8.78,17.78,35.0,7.0,688.9099999999999
5279.0,2,3320.0,3.0,0.0,-17.33,0.99,130.58,487.3,289.72,68.68,7.67,74.0,50.0,983.9499999999999
5280.0,3,3690.0,4.0,0.0,14.68,0.93,348.4,23.9,186.37,24.56,15.78,63.0,23.0,599.0099999999999
5281.0,3,3079.0,2.0,0.0,199.37,0.71,318.17,231.15,213.15,6.78,15.67,75.0,38.0,784.92
5282.0,2,2714.0,1.0,1.0,-23.66,1.0,505.54,14.45,56.79,4.89,-4.11,50.0,26.0,577.56
5283.0,3,1447.0,1.0,1.0,-100.68,1.11,322.06,106.7,159.92,34.34,41.34,25.0,-4.0,664.36
5284.0,3,1439.0,3.0,0.0,134.25,0.8,147.36,250.6,104.91,152.25,140.36,30.0,2.0,795.48
5285.0,2,1048.0,3.0,0.0,724.82,0.34,39.12,710.7,107.91,113.02,166.81,22.0,-12.0,1137.56
5286.0,3,2375.0,2.0,1.0,-41.67,1.02,430.08,99.45,118.69,16.67,11.67,60.0,35.0,676.56
5287.0,4,2449.0,4.0,1.0,479.55,0.19,455.42,72.8,81.35,18.67,-5.0,50.0,26.0,623.24
5288.0,3,2221.0,1.0,1.0,446.53,0.22,475.09,15.0,93.35,15.78,2.78,39.0,4.0,601.9999999999999
5289.0,2,4400.0,4.0,0.0,210.49,0.66,199.26,160.6,255.16,44.23,36.23,73.0,48.0,695.48
5290.0,3,2859.0,3.0,1.0,573.99,0.08,533.1,65.0,47.01,0.89,3.0,48.0,17.0,649.0
5291.0,1,1260.0,4.0,1.0,92.81,0.82,257.16,87.25,199.37,30.56,87.46,44.0,16.0,661.8
5292.0,3,3176.0,3.0,0.0,-64.0,1.07,430.97,-35.0,133.47,-2.0,10.67,67.0,35.0,538.11
5293.0,3,3445.0,1.0,0.0,-23.89,1.0,406.3,23.35,137.36,4.78,5.89,70.0,37.0,577.68
5295.0,3,2884.0,3.0,1.0,-25.0,1.0,444.53,44.45,56.9,58.79,4.78,63.0,35.0,609.4499999999999
5296.0,3,2279.0,3.0,1.0,439.2,0.3,452.42,99.45,87.24,5.78,17.56,49.0,18.0,662.4499999999999
5297.0,3,3381.0,4.0,0.0,401.09,0.33,315.06,87.8,211.04,29.45,-3.11,65.0,26.0,640.24
5298.0,2,905.0,4.0,0.0,660.13,0.19,113.91,323.95,157.14,258.27,-11.0,18.0,-21.0,842.27
5299.0,3,2434.0,1.0,1.0,452.65,0.18,469.2,14.45,92.13,-3.0,11.78,49.0,26.0,584.56
5300.0,4,3109.0,2.0,1.0,22.46,0.92,463.53,43.9,114.91,3.89,-0.11,51.0,19.0,626.1199999999999
5301.0,2,4290.0,3.0,1.0,-70.23,1.06,395.74,166.15,119.91,12.89,45.23,76.0,38.0,739.92
5302.0,2,2360.0,3.0,1.0,44.45,0.89,426.97,69.45,141.36,3.89,6.89,42.0,11.0,648.56
5303.0,3,1958.0,1.0,1.0,362.53,0.44,256.38,131.15,236.71,55.9,8.89,27.0,6.0,689.03
5304.0,3,2083.0,4.0,1.0,324.41,0.37,385.85,-30.0,178.59,16.226,23.56,40.0,20.0,574.226
5305.0,3,3115.0,1.0,0.0,-107.46,1.09,275.05,369.5,178.7,82.46,12.89,71.0,31.0,918.6
5306.0,3,2864.0,3.0,1.0,-134.1,1.21,529.1,-45.55,41.12,7.89,-6.0,52.0,11.0,526.56
5307.0,3,3378.0,3.0,1.0,261.72,0.61,312.17,162.8,173.7,60.01,34.56,61.0,34.0,743.24
5308.0,2,2532.0,1.0,1.0,20.68,0.93,392.85,87.8,115.8,42.12,23.67,47.0,10.0,662.24
5309.0,3,3743.0,1.0,0.0,12.12,0.94,356.18,64.45,168.81,6.89,30.23,67.0,41.0,626.5600000000001
5310.0,3,3047.0,1.0,1.0,-53.1,1.05,499.76,-10.55,81.57,12.89,5.89,49.0,7.0,589.56
5311.0,2,1770.0,1.0,1.0,407.96,0.34,366.96,89.45,178.7,14.67,8.78,39.0,19.0,658.5599999999998
5312.0,2,3918.0,3.0,1.0,365.96,0.5,192.26,236.15,167.81,144.25,37.45,78.0,58.0,777.9200000000001
5313.0,3,1631.0,3.0,0.0,11.56,0.96,244.6,280.6,192.26,34.23,70.79,37.0,15.0,822.48
5314.0,3,2778.0,4.0,1.0,441.86,0.3,444.64,69.45,102.24,17.56,29.67,45.0,13.0,663.56
5315.0,3,2924.0,4.0,1.0,-24.1,0.98,515.032,-0.55,54.12,1.0,1.0,51.0,31.0,570.6020000000001
5316.0,3,3107.0,4.0,1.0,-25.0,1.0,157.25,535.1,253.27,56.01,23.56,52.0,27.0,1025.19
5317.0,3,1275.0,4.0,1.0,385.63,0.47,336.73,206.7,155.03,30.56,43.34,27.0,9.0,772.36
5318.0,2,3081.0,4.0,1.0,-52.66,1.05,496.76,-25.55,74.57,1.89,-0.11,49.0,11.0,547.56
5319.0,3,2782.0,4.0,1.0,409.96,0.53,264.16,378.95,178.7,56.01,38.23,52.0,28.0,916.05
5320.0,3,3389.0,4.0,1.0,240.27,0.71,219.04,388.95,199.15,46.23,76.79,62.0,25.0,930.16
5321.0,2,2073.0,2.0,1.0,-3.66,0.97,365.18,141.7,151.14,-5.0,36.34,45.0,12.0,689.36
5322.0,3,3385.0,3.0,0.0,107.91,0.81,250.49,118.9,213.15,66.68,50.9,62.0,35.0,700.12
5323.0,3,3950.0,4.0,0.0,222.05,0.57,87.24,23.35,219.04,141.25,105.8,74.0,49.0,576.68
5324.0,3,1697.0,1.0,1.0,443.86,0.29,369.96,98.9,172.81,11.78,8.67,38.0,18.0,662.12
5325.0,3,3941.0,3.0,0.0,397.31,0.34,380.85,58.35,136.36,48.23,16.89,71.0,29.0,640.6800000000001
5326.0,3,2426.0,4.0,1.0,163.48,0.7,261.27,25.0,269.05,0.89,72.79,40.0,3.0,628.9999999999999
5327.0,1,3028.0,4.0,0.0,335.18,0.57,360.18,295.05,138.36,26.45,14.89,57.0,28.0,834.9300000000001
5328.0,2,2145.0,4.0,1.0,-16.89,0.99,357.18,132.25,156.92,13.67,21.78,53.0,22.0,681.8
5329.0,2,1799.0,4.0,1.0,-10.44,0.98,412.3,38.35,130.58,-1.11,15.67,32.0,-3.0,595.79
